Title,Author,genres,Link;;;;;;;;;;;;;;
Political Philosophy: A Beginners' Guide for Students and Politicians,Adam Swift,Philosophy;Nonfiction;Politics;Academic;Political Science;;;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.QYT_A5oyENvkj8KjN7wQCQHaHb?w=194&h=195&c=7&r=0&o=5&pid=1.7
Liberals and Communitarians,Stephen Mulhall/Adam Swift,Philosophy;Politics;Nonfiction;;;;;;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.Slx1ljglt-FUz-_YRHrTKAHaO0?w=175&h=350&c=7&r=0&o=5&pid=1.7
Political Philosophy: A Beginner's Guide for Students and Politicians,Adam Swift,Philosophy;Nonfiction;Politics;Academic;Political Science;;;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.QYT_A5oyENvkj8KjN7wQCQHaHb?w=194&h=195&c=7&r=0&o=5&pid=1.7
Seven Men and Two Others,Max Beerbohm,Short Stories;Fiction;Classics;Humor;Fantasy;European Literature;British Literature;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.3wTc5WWzVeXvLxyx0N0B9gAAAA?w=194&h=281&c=7&r=0&o=5&pid=1.7
Dakota,Matt Braun,Westerns;Historical Fiction;;;;;;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.cHm_Wy9z5cLXa_e8ABKDYAHaMK?w=194&h=318&c=7&r=0&o=5&pid=1.7
El Paso,Matt Braun,Westerns;;;;;;;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.cHm_Wy9z5cLXa_e8ABKDYAHaMK?w=194&h=318&c=7&r=0&o=5&pid=1.7
The Visual Arts: A History,Hugh Honour/John Fleming,Art History;Reference;Nonfiction;Textbooks;;;;;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.goGaymlglpEPmdgEKphkKQAAAA?w=194&h=269&c=7&r=0&o=5&pid=1.7
The Visual Arts: A History,Hugh Honour/John Fleming,Art History;Reference;Nonfiction;Textbooks;;;;;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.goGaymlglpEPmdgEKphkKQAAAA?w=194&h=269&c=7&r=0&o=5&pid=1.7
The Brooklyn Bridge (Wonders of the World),Elizabeth Mann/Alan Witschonke,History;Childrens;Nonfiction;Picture Books;;;;;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.bB_Qs1ilrlKflFaUWYCwBwHaHS?w=192&h=190&c=7&r=0&o=5&pid=1.7
John Adams,John Patrick Diggins/Arthur M. Schlesinger Jr.,Biography;Politics;Nonfiction;North American Hi...;American History;Us Presidents;Military History;American Revolution;Political Science;Literature;;;;;,https://tse2.mm.bing.net/th/id/OIP.l7z7J2ahZBN1-V_dRvu-xAHaKJ?w=137&h=188&c=7&r=0&o=5&pid=1.7
The I Ching or Book of Changes,Richard Wilhelm/Cary F. Baynes/C.G. Jung,Spirituality;Religion;Nonfiction;Classics;Cultural;China;Reference;Taoism;Occult;Divination;Eastern Philosophy;;;;,https://tse1.mm.bing.net/th/id/OIP.4NC17pY-3uuaDgzHcLH_fgHaK9?w=194&h=288&c=7&r=0&o=5&pid=1.7
The Complete I Ching: The Definitive Translation,Anonymous/Alfred Huang,Spirituality;Religion;Nonfiction;Classics;Cultural;China;Reference;Taoism;Occult;Divination;Eastern Philosophy;;;;,https://tse1.mm.bing.net/th/id/OIP.0RdUq5F1A69bURLs8gp1MAAAAA?w=194&h=281&c=7&r=0&o=5&pid=1.7
I Ching: The Book of Change,Anonymous/John Blofeld,Spirituality;Religion;Nonfiction;Classics;Cultural;China;Reference;Taoism;Occult;Divination;Eastern Philosophy;;;;,https://tse2.mm.bing.net/th/id/OIP.pwj2VW8mOI4oUcAYziwPPQHaNA?w=188&h=331&c=7&r=0&o=5&pid=1.7
The Everyday I Ching,Sarah Dening,Body;Mind;Spirit;;;;;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.4oNPS5-_ndw--8iBnu_xLwAAAA?w=126&h=190&c=7&r=0&o=5&pid=1.7
Richard Matheson's Hell House  Book 1,Ian Edginton/Simon Fraser,Comics;Graphic Novels;;;;;;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.xBJLJ4yiidetNOWisQmKcwHaLN?w=194&h=293&c=7&r=0&o=5&pid=1.7
H.G. Wells' The War of the Worlds (Graphic Novel),Ian Edginton/D'Israeli,Sequential Art;Classics;Science Fiction Fantasy;Steampunk;Graphic Novels Comics;Aliens;;;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.PudI0lPnoXDpjnETYIkfAgHaJ0?w=194&h=257&c=7&r=0&o=5&pid=1.7
New Complete Guide to Sewing,Reader's Digest Association,Crafts;Sewing;Couture;Fashion;Art;Reference;Nonfiction;Dressmaking;Adult;;;;;;,https://tse3.mm.bing.net/th/id/OIP.DBsBOuffmMr2EyGsvVjsVwHaEK?w=331&h=186&c=7&r=0&o=5&pid=1.7
Complete Guide to the Bible,Reader's Digest Association,Religion;Reference;Christianity;;;;;;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.ZC6kNM-sv7yPaSD-L0OFeAHaJ4?w=159&h=212&c=7&r=0&o=5&pid=1.7
焼きたて!!ジャぱん 1,Takashi Hashiguchi/橋口 たかし,Sequential Art;Manga;Comics;Humor;Food and Drink;Graphic Novels;Comedy;Shonen;Fiction;Fantasy;Cooking;;;;,https://tse4.mm.bing.net/th/id/OIP.xsfAVS6I1_MPQ8muAHd9dwHaLo?w=194&h=305&c=7&r=0&o=5&pid=1.7
200 Quilt Blocks: To Mix and Match,Davina Thomas,Crafts;Quilting;Reference;Art;Nonfiction;;;;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.N0TbTN7N-e6fCYzNVu2iBgAAAA?w=127&h=180&c=7&r=0&o=5&pid=1.7
The Girl in the Glass,Jeffrey Ford,Historical Fiction;Fantasy;Novels;Mystery Thriller;Horror;Literature;Speculative Fiction;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.SI3IwZQnCAPDaD22HSgfzwAAAA?w=183&h=176&c=7&r=0&o=5&pid=1.7
Peter and the Starcatchers (Peter and the Starcatchers  #1),Dave Barry/Ridley Pearson/Greg Call,Fantasy;Young Adult;Fiction;Childrens;Middle Grade;Adventure;Retellings;Pirates;Magic;Audiobook;;;;;,https://tse1.mm.bing.net/th/id/OIP.i5-3xfdzhcBEjOxnPIpHpQHaE7?w=274&h=182&c=7&r=0&o=5&pid=1.7
Peter Pan in Scarlet,Geraldine McCaughrean/Scott M. Fischer,Fantasy;Childrens;Fiction;Middle Grade;Young Adult;Adventure;Pirates;Retellings;Classics;Fairy Tales;;;;;,https://tse3.mm.bing.net/th/id/OIP.MfdJtmGEW-QaaIt31sFR4AHaLK?w=194&h=292&c=7&r=0&o=5&pid=1.7
It's All Too Much: An Easy Plan for Living a Richer Life with Less Stuff,Peter Walsh,Nonfiction;Self Help;Personal Development;Psychology;How To;Audiobook;Reference;Inspirational;Productivity;Adult;;;;;,https://tse4.mm.bing.net/th/id/OIP.wWuSf44KViIJmwuNTwcAPwHaLZ?w=194&h=299&c=7&r=0&o=5&pid=1.7
Peter Pan,J.M. Barrie/Michael Hague,Classics;Fantasy;Fiction;Childrens;Adventure;Young Adult;Middle Grade;Audiobook;Fairy Tales;Literature;;;;;,https://tse4.mm.bing.net/th/id/OIP.QDsemLRxrN8yUPqc3EBoFgHaJP?w=194&h=243&c=7&r=0&o=5&pid=1.7
The Callahan Chronicals (Callahan's #1-3),Spider Robinson,Humor;Short Stories;Science Fiction Fantasy;Audiobook;Comedy;Anthologies;Time Travel;;;;;;;;,https://tse2.mm.bing.net/th/id/OIP.5tQ95Vb1YWPpfiGcdltlJgHaHa?w=151&h=180&c=7&r=0&o=5&pid=1.7
The Pinhoe Egg  (Chrestomanci  #6),Diana Wynne Jones,Childrens;Middle Grade;Magic;Young Adult Fantasy;Science Fiction Fantasy;Audiobook;Adventure;;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.SFDob5iHPG2Bn9MBRZp6FwHaHa?w=194&h=194&c=7&r=0&o=5&pid=1.7
The Chronicles of Chrestomanci  Vol. 1 (Chrestomanci  #1-2),Diana Wynne Jones,Childrens;Magic;Middle Grade;Adventure;Young Adult Fantasy;Science Fiction Fantasy;Paranormal;Witches;;;;;;;,https://tse2.mm.bing.net/th/id/OIP.eVwDHW5vQmoARclDH70BBwAAAA?w=194&h=311&c=7&r=0&o=5&pid=1.7
The Time of the Ghost,Diana Wynne Jones,Fantasy;Young Adult;Horror;Paranormal;Ghosts;Childrens;Science Fiction;Time Travel;Supernatural;Mystery;;;;;,https://tse3.mm.bing.net/th/id/OIP.N11UhD90MzIGUaWSFPgSRwAAAA?w=194&h=250&c=7&r=0&o=5&pid=1.7
Whitethorn Woods,Maeve Binchy,Cultural;Ireland;Romance;Womens Fiction;Chick Lit;European Literature;Irish Literature;Contemporary;Audiobook;Adult;Drama;Novels;;;,https://tse1.mm.bing.net/th/id/OIP.0g4jg1OERYFdxJOeZpOntwAAAA?w=131&h=194&c=7&r=0&o=5&pid=1.7
The Builders,Maeve Binchy,Romance;Short Stories;Cultural;Ireland;European Literature;Irish Literature;Womens Fiction;Chick Lit;Contemporary;Family;Novella;Adult;;;,https://tse4.mm.bing.net/th/id/OIP.eNvnossAi2rNWAIgL9BGjgHaLO?w=194&h=293&c=7&r=0&o=5&pid=1.7
Dublin 4,Maeve Binchy,Short Stories;Womens Fiction;Chick Lit;Cultural;Ireland;Romance;European Literature;Irish Literature;Contemporary;Novels;Relationships;;;;,https://tse4.mm.bing.net/th/id/OIP.ZHjUlURgTaak27vQprxb0QAAAA?w=134&h=205&c=7&r=0&o=5&pid=1.7
Victoria Line  Central Line,Maeve Binchy,Short Stories;Womens Fiction;Chick Lit;Romance;European Literature;Irish Literature;Cultural;Ireland;Contemporary;Novels;British Literature;;;;,https://tse2.mm.bing.net/th/id/OIP.k0xG96ZVq042Gh4yiXEWPQHaLB?w=194&h=289&c=7&r=0&o=5&pid=1.7
Echoes,Maeve Binchy,Cultural;Ireland;Womens Fiction;Chick Lit;Romance;Historical Fiction;European Literature;Irish Literature;Drama;Contemporary;Adult Fiction;Novels;;;,https://tse4.mm.bing.net/th/id/OIP.QSvsX6PVxOk5GozYZgEM-wHaLZ?w=194&h=299&c=7&r=0&o=5&pid=1.7
Firefly Summer,Maeve Binchy,Womens Fiction;Chick Lit;Cultural;Ireland;Romance;Historical Fiction;European Literature;Irish Literature;Contemporary;Adult Fiction;Novels;;;;,https://tse2.mm.bing.net/th/id/OIP.4SN71-h0jMcx1KYEEjwPOwHaLX?w=194&h=298&c=7&r=0&o=5&pid=1.7
Aches & Pains,Maeve Binchy/Wendy Shea,Nonfiction;Humor;Biography;Cultural;Ireland;Autobiography;Memoir;Short Stories;Womens Fiction;Chick Lit;Health;European Literature;Irish Literature;;,https://tse4.mm.bing.net/th/id/OIP.E3r4e0vyt1towYby-kSzEgHaKe?w=73&h=180&c=7&r=0&o=5&pid=1.7
The Glass Lake,Maeve Binchy,Womens Fiction;Chick Lit;Cultural;Ireland;Romance;European Literature;Irish Literature;Contemporary;Drama;Novels;Adult Fiction;;;;,https://tse3.mm.bing.net/th/id/OIP.Vtlid1b_yYQfRCmypmWPewHaMO?w=194&h=321&c=7&r=0&o=5&pid=1.7
The Copper Beech,Maeve Binchy,Cultural;Ireland;Womens Fiction;Chick Lit;Romance;European Literature;Irish Literature;Contemporary;Historical Fiction;Novels;Adult Fiction;;;;,https://tse2.mm.bing.net/th/id/OIP.RHoRFnakXTrpkrMzY5RcdQAAAA?w=194&h=261&c=7&r=0&o=5&pid=1.7
Dr. Jekyll and Mr. Hyde (Bullseye Chillers),Kate McMullan/Paul Van Munching/Glenn Dean/Kate McCullan/Robert Louis Stevenson,Juvenile Fiction;;;;;;;;;;;;;;,https://tse2.mm.bing.net/th/id/OIP.Be_xrBwl9VVyFqQFxCDhlQHaE0?w=194&h=126&c=7&r=0&o=5&pid=1.7
Harry Potter and the Sorcerer's Stone (Harry Potter  #1),J.K. Rowling/Mary GrandPré,Young Adult;Magic;Childrens;Middle Grade;Classics;Adventure;Audiobook;Science Fiction Fantasy;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.iK328Z0qQITYYPFxKwfU7QHaEo?w=285&h=180&c=7&r=0&o=5&pid=1.7
Code Word Kangaroo (Adam Sharp #6),George E. Stanley/Guy Francis,Juvenile Fiction;;;;;;;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.T48ojmpCB62Ga89IyX8v9AAAAA?w=115&h=180&c=7&r=0&o=5&pid=1.7
Operation Spy School (Adam Sharp  #4),George E. Stanley/Guy Francis,Juvenile Fiction;;;;;;;;;;;;;;,https://tse2.mm.bing.net/th/id/OIP.d8EX642wyf3oVeg401wD1gHaK6?w=118&h=180&c=7&r=0&o=5&pid=1.7
The Empty Envelope (A to Z Mysteries  #5),Ron Roy/John Steven Gurney,Mystery;Childrens;Fiction;Chapter Books;Middle Grade;2nd Grade;Young Adult;Juvenile;1st Grade;Audiobook;;;;;,https://tse1.mm.bing.net/th/id/OIP.-vMOcNCIfZ9WUb_UCpqMngHaK5?w=194&h=285&c=7&r=0&o=5&pid=1.7
The School Skeleton (A to Z Mysteries  #19),Ron Roy/John Steven Gurney,Mystery;Childrens;Fiction;Chapter Books;2nd Grade;Middle Grade;Adventure;Kids;Juvenile;Young Adult;;;;;,https://tse3.mm.bing.net/th/id/OIP.yObcEK8w-K7yAW39mtOKfAHaKr?w=194&h=280&c=7&r=0&o=5&pid=1.7
Moose Master (Adam Sharp #5),George E. Stanley/Guy Francis,Juvenile Fiction;;;;;;;;;;;;;;,https://tse2.mm.bing.net/th/id/OIP.1UI-IjGpETW_BDmboc74pgHaJz?w=113&h=180&c=7&r=0&o=5&pid=1.7
La Biblia de los Critales: Guia definitiva de los cristales (Cuerpo-Mente),Judy Hall,Nonfiction;Spirituality;Reference;Witchcraft;New Age;Religion;Wicca;Paganism;Philosophy;Metaphysics;Occult;Health;;;,https://tse1.mm.bing.net/th/id/OIP.l7iwBccjr7KWpIeA90ZU4gHaI4?w=161&h=193&c=7&r=0&o=5&pid=1.7
Eva Hesse Drawing,Catherine de Zegher/Elisabeth Sussman,Art;;;;;;;;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.CTJBOKH_UP9coDaENMdp6gHaJW?w=194&h=245&c=7&r=0&o=5&pid=1.7
Inferno,Dante Alighieri/Anthony M. Esolen,Classics;Poetry;Fiction;Religion;Fantasy;Academic;School;Philosophy;European Literature;Italian Literature;Historical;Medieval;;;,https://tse1.mm.bing.net/th/id/OIP.y_6YcbTAr6YxJ9fQQjydDAHaD4?w=266&h=180&c=7&r=0&o=5&pid=1.7
The Pirates Laffite: The Treacherous World of the Corsairs of the Gulf,William C. Davis,Adventure;Pirates;Nonfiction;Biography;North American Hi...;American History;Historical;Literature;19th Century;War;;;;;,https://tse4.mm.bing.net/th/id/OIP.XvrJ96uhUWs4up_idoesMgHaLS?w=194&h=296&c=7&r=0&o=5&pid=1.7
Wither (Wendy Ward  #1),J.G. Passarella,Horror;Paranormal;Witches;Young Adult;Supernatural;Holiday;Halloween;Science Fiction Fantasy;Thriller;;;;;;,https://tse4.mm.bing.net/th/id/OIP.EEWZ8O2VvV_yQTyQVzIEQgAAAA?w=115&h=180&c=7&r=0&o=5&pid=1.7
Howl's Moving Castle Film Comic  Vol. 1,Hayao Miyazaki/Diana Wynne Jones,Sequential Art;Manga;Fantasy;Graphic Novels;Young Adult;Comics;Magic;Fiction;Romance;Childrens;Picture Books;;;;,https://tse4.mm.bing.net/th/id/OIP.4ZZK3DWYqLdmO1EatR1PeQHaKh?w=194&h=277&c=7&r=0&o=5&pid=1.7
Howl's Moving Castle Picture Book (Howl's Moving Castle Film Comics  #1),Hayao Miyazaki/Diana Wynne Jones,Sequential Art;Manga;Fantasy;Graphic Novels;Young Adult;Comics;Magic;Fiction;Romance;Childrens;Picture Books;;;;,https://tse4.mm.bing.net/th/id/OIP.jQ2epzL_3lclllJuIsI4sAHaLO?w=194&h=293&c=7&r=0&o=5&pid=1.7
The Theban Plays: Antigone  King Oidipous & Oidipous at Colonus (Focus Classical Library),Sophocles/Ruby Blondell,Classics;Plays;Drama;Fiction;Fantasy;Mythology;Academic;Literature;Theatre;Poetry;Read For School;;;;,https://tse2.mm.bing.net/th/id/OIP.po26mboXQCBaK82you2xMgHaLZ?w=194&h=299&c=7&r=0&o=5&pid=1.7
The Complete Greek Tragedies  Volume 2: Sophocles,Sophocles/David Grene/Richmond Lattimore,Classics;Plays;Drama;Fiction;Fantasy;Mythology;Theatre;Tragedy;Poetry;Cultural;Greece;Literature;;;,https://tse2.mm.bing.net/th/id/OIP.DBubXU7ShSSNsBxUMh-o_wAAAA?w=159&h=212&c=7&r=0&o=5&pid=1.7
Doctor Faustus,Thomas Mann/John E. Woods,Classics;European Literature;German Literature;Cultural;Germany;Music;Novels;20th Century;Literary Fiction;Historical Fiction;;;;;,https://tse4.mm.bing.net/th/id/OIP.0W0HTnepy2pNgcw4UetWQAHaLQ?w=194&h=296&c=7&r=0&o=5&pid=1.7
Doctor Faustus,Christopher Marlowe/David Wootton,Classics;Plays;Drama;Fiction;Fantasy;Academic;School;Theatre;Literature;Horror;Poetry;;;;,https://tse4.mm.bing.net/th/id/OIP.6SBlkCZSJ5iEihOrs8HvnQHaL-?w=194&h=314&c=7&r=0&o=5&pid=1.7
Doctor Faustus,Thomas Mann/T.J. Reed/H.T. Lowe-Porter,Classics;European Literature;German Literature;Cultural;Germany;Music;Novels;20th Century;Literary Fiction;Historical Fiction;;;;;,https://tse4.mm.bing.net/th/id/OIP.0W0HTnepy2pNgcw4UetWQAHaLQ?w=194&h=296&c=7&r=0&o=5&pid=1.7
The Makioka Sisters,Jun'ichirō Tanizaki/Edward G. Seidensticker,Cultural;Classics;Asian Literature;Japanese Literature;Historical Fiction;Novels;;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.wxEvPN9WaC3W5hvh5hIK1gHaE8?w=194&h=130&c=7&r=0&o=5&pid=1.7
Many Lives  Many Masters: The True Story of a Prominent Psychiatrist  His Young Patient  and the Past Life Therapy That Changed Both Their Lives,Brian L. Weiss,Nonfiction;Spirituality;Psychology;Self Help;Philosophy;New Age;Autobiography;Memoir;Metaphysics;Biography;Fantasy;Paranormal;;;,https://tse1.mm.bing.net/th/id/OIP.8z7C7Oo41GzIC6KCDfizpQHaLR?w=194&h=296&c=7&r=0&o=5&pid=1.7
Quicksand,Jun'ichirō Tanizaki/Howard Hibbett,Cultural;Fiction;Asian Literature;Japanese Literature;Classics;LGBT;Queer;20th Century;Novels;;;;;;,https://tse1.mm.bing.net/th/id/OIP.39oyQqqd7241P-LiLKKZVAAAAA?w=194&h=299&c=7&r=0&o=5&pid=1.7
Naomi,Jun'ichirō Tanizaki/Anthony H. Chambers,Cultural;Asian Literature;Japanese Literature;Classics;Historical Fiction;Novels;20th Century;;;;;;;;,https://tse2.mm.bing.net/th/id/OIP.vi9FzVyYvilWLr4ORYKdgAHaLw?w=194&h=309&c=7&r=0&o=5&pid=1.7
Seven Japanese Tales,Jun'ichirō Tanizaki/Howard Hibbett,Cultural;Short Stories;Asian Literature;Japanese Literature;Classics;20th Century;Historical Fiction;;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.3tYAr2wR-f_j_WyoQEDBBgHaJ4?w=194&h=259&c=7&r=0&o=5&pid=1.7
A Cat  a Man  and Two Women,Jun'ichirō Tanizaki/Paul McCarthy,Cultural;Fiction;Asian Literature;Japanese Literature;Short Stories;Animals;Cats;Classics;Contemporary;;;;;;,https://tse3.mm.bing.net/th/id/OIP.gUV0REnepWi3aIwIaDyPLAAAAA?w=194&h=194&c=7&r=0&o=5&pid=1.7
The Reed Cutter & Captain Shigemoto's Mother,Jun'ichirō Tanizaki/Anthony H. Chambers,Cultural;Asian Literature;Japanese Literature;Novella;Classics;Literary Fiction;Short Stories;;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.R9umaEB_e1895xUeEYrzQgHaHM?w=186&h=181&c=7&r=0&o=5&pid=1.7
In Praise of Shadows,Jun'ichirō Tanizaki/Edward G. Seidensticker/Thomas J. Harper/Charles Moore,Nonfiction;Cultural;Architecture;Art;Philosophy;Asian Literature;Japanese Literature;Writing;Essays;Design;Classics;;;;,https://tse1.mm.bing.net/th/id/OIP.PPWBcD13cGS8Rg1FLBmmDAHaHa?w=194&h=194&c=7&r=0&o=5&pid=1.7
Le chat  son maître et ses deux maîtresses,Jun'ichirō Tanizaki,Cultural;Fiction;Asian Literature;Japanese Literature;Short Stories;Animals;Cats;Classics;Contemporary;;;;;;,https://tse3.mm.bing.net/th/id/OIP.opYI8u1jQRzNpjajauDl5gHaFj?w=194&h=146&c=7&r=0&o=5&pid=1.7
Small Gods (Discworld  #13),Terry Pratchett,Humor;Comedy;Science Fiction Fantasy;Religion;Audiobook;Novels;High Fantasy;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.11fboid9SV1jTj_zf1cwtQHaLu?w=115&h=180&c=7&r=0&o=5&pid=1.7
Wintersmith (Discworld  #35; Tiffany Aching  #3),Terry Pratchett,Young Adult;Humor;Magic;Childrens;Comedy;Audiobook;Science Fiction Fantasy;Paranormal;Witches;;;;;,https://tse3.mm.bing.net/th/id/OIP.MBUMlK6iLGVU93b6Pwt--wHaLN?w=194&h=293&c=7&r=0&o=5&pid=1.7
Love Poems and Sonnets,William Shakespeare,Poetry;Classics;Romance;Fiction;Plays;European Literature;British Literature;Love;Classic Literature;Academic;College;;;;,https://tse4.mm.bing.net/th/id/OIP.jpx9DtiXZfVoqgMv-wqjCwHaF7?w=194&h=155&c=7&r=0&o=5&pid=1.7
Shakespeare A to Z: The Essential Reference to His Plays  His Poems  His Life and Times  and More,Charles Boyce/David Allen White,Reference;Nonfiction;Plays;History;Literature;Theatre;Biography;Drama;Classics;Poetry;;;;;,https://tse3.mm.bing.net/th/id/OIP.kRoTnmPpGxchcHtjf0qX5wHaEK?w=322&h=181&c=7&r=0&o=5&pid=1.7
The Sonnets,William Shakespeare/Stephen Orgel/John Hollander,Poetry;Classics;Fiction;Romance;Plays;European Literature;British Literature;Academic;School;Classic Literature;17th Century;;;;,https://tse2.mm.bing.net/th/id/OIP.BhFq26b6VWb3eeg0sG_sjwHaKr?w=194&h=280&c=7&r=0&o=5&pid=1.7
Shakespeare's Secret,Elise Broach,Mystery;Young Adult;Childrens;Middle Grade;Historical Fiction;Juvenile;Realistic Fiction;Adventure;Academic;School;;;;;,https://tse3.mm.bing.net/th/id/OIP.fVgYOE8W9Ebv6SaumS4xqwHaHa?w=170&h=180&c=7&r=0&o=5&pid=1.7
The Complete Sonnets and Poems,William Shakespeare/Colin Burrow,Poetry;Classics;Fiction;European Literature;British Literature;Romance;Reference;Academic;College;Classic Literature;17th Century;;;;,https://tse4.mm.bing.net/th/id/OIP.dGyLd50yrDpa2z2-NU6bEgAAAA?w=194&h=293&c=7&r=0&o=5&pid=1.7
The Arden Shakespeare Complete Works,William Shakespeare/Richard Proudfoot/Ann Thompson/David Scott Kastan/Harold Jenkins,Classics;Plays;Poetry;Drama;Fiction;Reference;Theatre;European Literature;British Literature;Academic;College;;;;,https://tse4.mm.bing.net/th/id/OIP.qkIYzluT6eb2bvHdnErCbQAAAA?w=194&h=291&c=7&r=0&o=5&pid=1.7
Reduced Shakespeare: The Attention-impaired Readers Guide to the World's Best Playwright,Reed Martin/Austin Tichenor,Humor;Nonfiction;Comedy;Plays;Drama;Theatre;History;Literary Criticism;Classics;Literature;;;;;,https://tse3.mm.bing.net/th/id/OIP.LFvS7upopnarO8CC5Yqt0gHaHa?w=173&h=180&c=7&r=0&o=5&pid=1.7
The Cat Who Knew Shakespeare (Cat Who...  #7),Lilian Jackson Braun,Fiction;Animals;Cats;Cozy Mystery;Crime;Mystery Thriller;Adult;Murder Mystery;Detective;;;;;;,https://tse4.mm.bing.net/th/id/OIP.4LiJyExYs8cgWzzZEyCF9gAAAA?w=115&h=180&c=7&r=0&o=5&pid=1.7
The Shakespeare Stealer (Shakespeare Stealer  #1),Gary L. Blackwood,Historical Fiction;Young Adult;Childrens;Middle Grade;Academic;School;Mystery;Adventure;European Literature;British Literature;;;;;,https://tse4.mm.bing.net/th/id/OIP.zbIYd_v96pmZyMCCDNtR6gHaFj?w=239&h=180&c=7&r=0&o=5&pid=1.7
Richard III,William Shakespeare/Barbara A. Mowat/Paul Werstine,Classics;Plays;Drama;Historical Fiction;Theatre;Academic;School;Literature;Poetry;;;;;;,https://tse2.mm.bing.net/th/id/OIP.lqyk2PLclag00VM72VzbyAHaMM?w=194&h=320&c=7&r=0&o=5&pid=1.7
King Henry VI  Part 3,William Shakespeare/John D. Cox/Eric Rasmussen,Plays;Classics;Drama;Historical Fiction;Poetry;Theatre;European Literature;British Literature;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.v4bk_BP3EGfDj3g18WMHdQHaLH?w=194&h=291&c=7&r=0&o=5&pid=1.7
The Age Of Shakespeare,Frank Kermode,Nonfiction;European Literature;British Literature;Biography;Drama;Literary Criticism;Plays;Theatre;English History;Tudor Period;;;;;,https://tse3.mm.bing.net/th/id/OIP.HeBw42gMRxTluIz-qjga9QHaHa?w=194&h=194&c=7&r=0&o=5&pid=1.7
Ukraine,Sarah Johnstone,Travel;Nonfiction;Cultural;Ukraine;Reference;;;;;;;;;;,https://tse2.mm.bing.net/th/id/OIP.qkzI1IVHgimxJO4L8iOJcwAAAA?w=115&h=180&c=7&r=0&o=5&pid=1.7
Jimi Hendrix: The Complete Guide to His Music  (Complete Guide to the Music of...),Peter Doggett,Music;;;;;;;;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.cZnzAK5aODNKyLJ-cMfR9wHaHN?w=198&h=193&c=7&r=0&o=5&pid=1.7
Outside the Dog Museum (Answered Prayers  #4),Jonathan Carroll,Magical Realism;Horror;Contemporary;Speculative Fiction;Novels;Literature;American;Urban Fantasy;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.UJb0sQHlEc4VfL8JQq2SOAHaLH?w=121&h=180&c=7&r=0&o=5&pid=1.7
Glass Soup  (Vincent Ettrich  #2),Jonathan Carroll,Magical Realism;Speculative Fiction;Urban Fantasy;Science Fiction Fantasy;Literature;Academic;College;Literary Fiction;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.EPYehbzrmFFZHyH4ufnkBwHaHa?w=187&h=187&c=7&r=0&o=5&pid=1.7
The Land of Laughs,Jonathan Carroll,Horror;Magical Realism;Mystery;Urban Fantasy;Novels;Science Fiction Fantasy;Literature;American;Speculative Fiction;;;;;;,https://tse2.mm.bing.net/th/id/OIP.sIn0FO9HryDwsWZadMCEUwHaJl?w=194&h=252&c=7&r=0&o=5&pid=1.7
Sleeping in Flame (Answered Prayers  #2),Jonathan Carroll/Dave McKean,Magical Realism;Urban Fantasy;Horror;Novels;Science Fiction Fantasy;Speculative Fiction;Fairy Tales;;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.GrOTyQI2KvJlUhFHIFSrRgHaKe?w=121&h=180&c=7&r=0&o=5&pid=1.7
Bones of the Moon (Answered Prayers  #1),Jonathan Carroll,Magical Realism;Horror;Urban Fantasy;Speculative Fiction;Contemporary;Science Fiction Fantasy;Novels;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.bHZphLSgE9KIvxl4LB2QnQAAAA?w=115&h=180&c=7&r=0&o=5&pid=1.7
Kissing the Beehive (Crane's View  #1),Jonathan Carroll,Fiction;Fantasy;Mystery;Magical Realism;Crime;Thriller;Contemporary;Literature;The United States Of America;Horror;;;;;,https://tse1.mm.bing.net/th/id/OIP.V9O_FAAmqENRLdSSY7hyRwAAAA?w=115&h=180&c=7&r=0&o=5&pid=1.7
